1,0,0,0,0,1,0,0,0,0,1,0,-28.12,0,-68,1|
1,0,0,0,0,1,0,0,0,0,1,0,-28.12,0,-68,1|
1,0,0,0,0,1,0,0,0,0,1,0,-28.12,0,-68,1|
1,0,0,0,0,1,0,0,0,0,1,0,-26.02,0,-68,1|
1,0,0,0,0,1,0,0,0,0,1,0,-24.12,0,-68,1|
1,0,0,0,0,1,0,0,0,0,1,0,-22.72,0,-68,1|
1,0,0,0,0,1,0,0,0,0,1,0,-19.72,0,-68,1|
0.983255,0,-0.182235,0,0,1,0,0,0.182235,0,0.983255,0,-16.8721,0,-67.9193,1|
0.979924,0,-0.199368,0,0,1,0,0,0.199368,0,0.979924,0,-13.9427,0,-68.4885,1|
0.939692,0,-0.34202,0,0,1,0,0,0.34202,0,0.939692,0,-11.1056,1.88237e-05,-68.9709,1|
0.939692,0,-0.34202,0,0,1,0,0,0.34202,0,0.939692,0,-8.28656,0.000963672,-69.997,1|
0.866025,0,-0.5,0,0,1,0,0,0.5,0,0.866025,0,-5.58939,0.00489127,-70.9252,1|
0.866025,0,-0.5,0,0,1,0,0,0.5,0,0.866025,0,-2.99131,0.0143707,-72.4253,1|
0.866025,0,-0.5,0,0,1,0,0,0.5,0,0.866025,0,-0.393238,0.0341428,-73.9254,1|
0.866025,0,-0.5,0,0,1,0,0,0.5,0,0.866025,0,2.20484,0.0645559,-75.4255,1|
0.866025,0,-0.5,0,0,1,0,0,0.5,0,0.866025,0,4.80291,0.110737,-76.9256,1|
0.866025,0,-0.5,0,0,1,0,0,0.5,0,0.866025,0,7.40099,0.180324,-78.4257,1|
0.866025,0,-0.5,0,0,1,0,0,0.5,0,0.866025,0,9.99906,0.262167,-79.9258,1|
0.866025,0,-0.5,0,0,1,0,0,0.5,0,0.866025,0,12.5971,0.380962,-81.4258,1|
0.927183,0,-0.374606,0,0,1,0,0,0.374606,0,0.927183,0,15.099,0.5271,-82.8426,1|
0.927183,0,-0.374606,0,0,1,0,0,0.374606,0,0.927183,0,17.8805,0.712187,-83.9664,1|
0.956304,0,-0.292371,0,0,1,0,0,0.292371,0,0.956304,0,20.5576,0.936195,-85.1519,1|
0.976295,0,-0.216439,0,0,1,0,0,0.216439,0,0.976295,0,23.3783,1.18946,-85.9365,1|
0.976295,0,-0.216439,0,0,1,0,0,0.216439,0,0.976295,0,26.3072,1.48787,-86.5858,1|
0.976295,0,-0.216439,0,0,1,0,0,0.216439,0,0.976295,0,29.236,1.82206,-87.2351,1|
0.976295,0,-0.216439,0,0,1,0,0,0.216439,0,0.976295,0,32.1649,2.14143,-87.8845,1|
0.999999,0,1.14553e-07,0,0,1,0,0,-1.14553e-07,0,0.999999,0,34.9108,2.51298,-88.4954,1|
0.999999,0,1.14553e-07,0,0,1,0,0,-1.14553e-07,0,0.999999,0,37.9108,2.97934,-88.4954,1|
0.999999,0,1.14553e-07,0,0,1,0,0,-1.14553e-07,0,0.999999,0,40.9107,3.44554,-88.4954,1|
0.999999,0,1.14553e-07,0,0,1,0,0,-1.14553e-07,0,0.999999,0,43.9107,3.91866,-88.4954,1|
0.999999,0,1.14553e-07,0,0,1,0,0,-1.14553e-07,0,0.999999,0,46.9106,4.47679,-88.4954,1|
0.999999,0,1.14553e-07,0,0,1,0,0,-1.14553e-07,0,0.999999,0,49.9106,5.00446,-88.4954,1|
0.990267,0,0.139173,0,0,1,0,0,-0.139173,0,0.990267,0,52.7876,5.4998,-88.4993,1|
0.990267,0,0.139173,0,0,1,0,0,-0.139173,0,0.990267,0,55.7583,6.1085,-88.0818,1|
0.990267,0,0.139173,0,0,1,0,0,-0.139173,0,0.990267,0,58.7291,6.73528,-87.6643,1|
0.939691,0,0.34202,0,0,1,0,0,-0.34202,0,0.939691,0,61.5191,7.13493,-87.2631,1|
0.933579,0,0.358367,0,0,1,0,0,-0.358367,0,0.933579,0,64.3324,7.49638,-86.2665,1|
0.857166,0,0.515037,0,0,1,0,0,-0.515037,0,0.857166,0,66.9635,7.70026,-85.1899,1|
0.857166,0,0.515037,0,0,1,0,0,-0.515037,0,0.857166,0,69.535,7.81396,-83.6448,1|
0.766043,0,0.642786,0,0,1,0,0,-0.642786,0,0.766043,0,72.0552,7.81396,-82.2646,1|
0.748954,0,0.662619,0,0,1,0,0,-0.662619,0,0.748954,0,74.3136,7.81396,-80.3262,1|
0.748954,0,0.662619,0,0,1,0,0,-0.662619,0,0.748954,0,76.5606,7.81396,-78.3383,1|
0.748954,0,0.662619,0,0,1,0,0,-0.662619,0,0.748954,0,78.8075,7.81396,-76.3505,1|
0.662618,0,0.748954,0,0,1,0,0,-0.748954,0,0.662618,0,81.0527,7.81396,-74.5139,1|
0.537298,0,0.843389,0,0,1,0,0,-0.843389,0,0.537298,0,82.8908,7.81396,-72.3265,1|
0.537298,0,0.843389,0,0,1,0,0,-0.843389,0,0.537298,0,84.5026,7.90662,-69.7965,1|
0.422617,0,0.906305,0,0,1,0,0,-0.906305,0,0.422617,0,86.1525,7.90662,-67.419,1|
0.358367,0,0.933578,0,0,1,0,0,-0.933578,0,0.358367,0,87.3294,7.90662,-64.7294,1|
0.358367,0,0.933578,0,0,1,0,0,-0.933578,0,0.358367,0,88.4045,7.90662,-61.9286,1|
0.358367,0,0.933578,0,0,1,0,0,-0.933578,0,0.358367,0,89.4795,7.90662,-59.1279,1|
0.358367,0,0.933578,0,0,1,0,0,-0.933578,0,0.358367,0,90.5546,7.90662,-56.3272,1|
0.358367,0,0.933578,0,0,1,0,0,-0.933578,0,0.358367,0,91.6297,7.86043,-53.5265,1|
0.190808,0,0.981624,0,0,1,0,0,-0.981624,0,0.190808,0,92.7578,7.90662,-50.8989,1|
0.173648,0,0.984805,0,0,1,0,0,-0.984805,0,0.173648,0,93.3044,7.90662,-47.9653,1|
0.173648,0,0.984805,0,0,1,0,0,-0.984805,0,0.173648,0,93.8254,7.90662,-45.0108,1|
0.173648,0,0.984805,0,0,1,0,0,-0.984805,0,0.173648,0,94.3463,7.90662,-42.0564,1|
-0.0871556,0,0.996191,0,0,1,0,0,-0.996191,0,-0.0871556,0,94.875,7.90662,-39.3205,1|
-0.190808,0,0.981624,0,0,1,0,0,-0.981624,0,-0.190808,0,94.5401,7.90423,-36.4362,1|
-0.190808,0,0.981624,0,0,1,0,0,-0.981624,0,-0.190808,0,93.9676,7.89415,-33.4913,1|
-0.190808,0,0.981624,0,0,1,0,0,-0.981624,0,-0.190808,0,93.3952,7.90662,-30.5464,1|
-0.190808,0,0.981624,0,0,1,0,0,-0.981624,0,-0.190808,0,92.8228,7.90662,-27.6016,1|
